,text,docid,sequence,totalTokens,uniqueTokens,lexicalDiversity,scoreNeg,scoreNeu,scorePos,scoreCom,chunks,position
720,Tenders had been sent in and that at 12 Oclock they were opened – Thus then we have obtained a position beyond other parties and I suppose one tender will either be acce pted or submitted to parliament. Recieved my appointment as Director in the Union Letters from Brisbane and Rockhampton advising Sales at good prices. and requiring further shipments – From Sydney and Melbourne not encouraging. Telegraphed to all th e agents to stop buying Wheat Bought one load at 8 –. Charlie and I dined together having M r Wharton as a guest. August 20 Sunday Mr Wharton came to breakfast. We walked to Church a large congregation a very good Sermon a lovely day Wharton Charl ie and I dined together Margaret gave us a nice dinner for the last Sunday She is very sorry and so am I – We had a bottle of Champagne Douglass and his two daughters came in the afternoon – I would not speak about the proposed changes – and I know he c ame to get my opinion – We walked down the paddock with them – Then to the sandhills could not get on the beach Wharton went to Connors – I wrote a long letter to my wife – Charlie expressed a wish to go home with Capt Begg in the Coonatto – it is ver y lonely for him poor boy. August 21 Monday Breakfasted early and started Charlie by first train. busy all the morning sorting my papers for packing away To the Mill to buy no more Wheat for the,D0007,172,254,174,0.6850393700787402,0.037,0.9205555555555556,0.042444444444444444,0.0836,323,0.5325077399380805
721,changes – and I know he c ame to get my opinion – We walked down the paddock with them – Then to the sandhills could not get on the beach Wharton went to Connors – I wrote a long letter to my wife – Charlie expressed a wish to go home with Capt Begg in the Coonatto – it is ver y lonely for him poor boy. August 21 Monday Breakfasted early and started Charlie by first train. busy all the morning sorting my papers for packing away To the Mill to buy no more Wheat for the present – To Town by 10 15. Saw Bagot. he thinks the te nder will be accepted. To the Bank at 12. and took my seat at the board Recd 89. for 60 A Bank Shares – To the Port by the 1.40. Offered by telegram in answer to a telegram from Portland 100 Tons at 19.7.6 which I hope will be taken. Wrote a long lett er to Walters on Mill Matters – Recommending him to reduce his offer to Hughes for the Mill 10pct the selling value being reduced fully that amount by Baileys Mill being in the Market. Home by 4 oclock and finished the assorting my papers – Stormy n ight with squalls of rain – August 22 Tuesday Employed all the morning arranging papers and preparing for my departure To the Port by 10.30. Opened a Banking ac for Widow Middleton – Home by 1 aclock busy packing and arranging books – Walked to the Port glad to find the Portland people accept our offer of the 100 Tons Flour and that Wharton,D0007,173,268,163,0.6082089552238806,0.0218,0.9292,0.049,-0.009139999999999999,323,0.5356037151702786
722,reduced fully that amount by Baileys Mill being in the Market. Home by 4 oclock and finished the assorting my papers – Stormy n ight with squalls of rain – August 22 Tuesday Employed all the morning arranging papers and preparing for my departure To the Port by 10.30. Opened a Banking ac for Widow Middleton – Home by 1 aclock busy packing and arranging books – Walked to the Port glad to find the Portland people accept our offer of the 100 Tons Flour and that Wharton takes 20 Tons at 19 – Called on the Doctor walked home to tea at 7. aclock Night threatening and squally – The Telegraph paper has a good article in favor of Wa lters and reprobating the cowardly attack of the Register busy all the evening on my preparations August 23 Wednesday All the morning packing and arranging To the Port at 10. Coombs Devon Mill burnt down during the night the whole place destroyed T he people talk very openly that it is not an accident.Wrote Mr. Hughes. Wheat 86 very little offering. Home by 2. hard at work all the afternoon. put away all the ornament. Then in the Cellar Stowed all the wine in two bins and one Shelf – 3 quarte r case by 2 of Colonial and 1 fine Sherry stowed and properly blocked Had the harness and Carriage cleaned In the evening heard from Town that the second alternative tender is likely to be accepted – The Manager of the National having seen the,D0007,174,252,165,0.6547619047619048,0.047374999999999994,0.9365,0.016125,-0.07882499999999999,323,0.5386996904024768
723,openly that it is not an accident.Wrote Mr. Hughes. Wheat 86 very little offering. Home by 2. hard at work all the afternoon. put away all the ornament. Then in the Cellar Stowed all the wine in two bins and one Shelf – 3 quarte r case by 2 of Colonial and 1 fine Sherry stowed and properly blocked Had the harness and Carriage cleaned In the evening heard from Town that the second alternative tender is likely to be accepted – The Manager of the National having seen the Gov. Ayres and Reynolds – They will be surprized to find by and bye that I am the Simon Pure August 24 Thursday Rose early and finished my arrangements by 9.30. every thing being clean and square Drove up the Greys in the Carriage to Town they went very well – Saw Blyth who told me he had at the request of his wife declined the Agent Generalship. Saw Dalton at the Refreshment Room and told him that he should take it and that I would defend the appointment. At 2 to the National Bank and saw the letter from the Govr. declining the offer made by us for the purchase of the Railways. Young thinks he may succeed in getting the matter reopened by the Parliament. To write to the Society to say that we hope to do this and asking for fresh powers to negotiate A fine night to the Theatre in the evening took permanent possession of No 1 Bed room at the Club August 25 Friday In Town all the morning.,D0007,175,263,170,0.6463878326996197,0.02290909090909091,0.9428181818181817,0.03418181818181818,0.11650909090909091,323,0.541795665634675
724,I would defend the appointment. At 2 to the National Bank and saw the letter from the Govr. declining the offer made by us for the purchase of the Railways. Young thinks he may succeed in getting the matter reopened by the Parliament. To write to the Society to say that we hope to do this and asking for fresh powers to negotiate A fine night to the Theatre in the evening took permanent possession of No 1 Bed room at the Club August 25 Friday In Town all the morning. Saw Fuller and agreed to give him a letter to Huth and Co he wanting to open a business correspondence with them. To the p ort by 1.45. saw Connor and congratulated each other on the great reduction of stock. Stock in excess of Sheets 154 Tons If we were to stop now our profit would be  pounds 14000.Walked over to the House saw Mrs Hardy who is delighted with the House and has engaged Quin and Margaret. Dined with Douglas to meet Wharton. Douglas greatly disappointed at losi ng the chance of going to the Northern Territory Finnis is to be recalled Merton to take charge and McKinley to be employed to explore Great excitement consequent on Young P Auld being arrested for the Murder of the black lubra out with the party under Young Finnis. August 26 Saturday After passing a most uncomfortable night at the Inn and getting no bath in the Morning I was uncomfortable all day letters from,D0007,176,256,165,0.64453125,0.052545454545454555,0.906090909090909,0.04127272727272727,-0.038918181818181824,323,0.544891640866873
725,to meet Wharton. Douglas greatly disappointed at losi ng the chance of going to the Northern Territory Finnis is to be recalled Merton to take charge and McKinley to be employed to explore Great excitement consequent on Young P Auld being arrested for the Murder of the black lubra out with the party under Young Finnis. August 26 Saturday After passing a most uncomfortable night at the Inn and getting no bath in the Morning I was uncomfortable all day letters from Melbourne only 20 Tons flour left there – 2000 pounds  – recieved from House and Co remitted to Walters busy Writing for the Mail up to Town by the 10 15. Wrote to my Wife and Walters also joint letter with Bagot to International Finl Society and also one myself to the Chairman Could not write to any of the Children except Johnnie. What with interviews with Bagot and Conferences with Young of the National did not finish until 11 aclock. The excitement of the day prevented my sleeping. and I had however the satisfaction of hearing the rain fa lling most of the night. Coningham here from Melbourne I suspect to look after the Bank advance to Wh ite of Willunga August 27 Sunday A wet morning got a lift over to N Adelaide with Dr. Woodford. To Church there a Mr Wilson preached I did not li ke his Sermon but he reads well. Charlie there with the Hardmans’ Walked home and dined with them In the,D0007,177,249,167,0.6706827309236948,0.0733,0.8991,0.027600000000000003,-0.15503,323,0.5479876160990712
726,11 aclock. The excitement of the day prevented my sleeping. and I had however the satisfaction of hearing the rain fa lling most of the night. Coningham here from Melbourne I suspect to look after the Bank advance to Wh ite of Willunga August 27 Sunday A wet morning got a lift over to N Adelaide with Dr. Woodford. To Church there a Mr Wilson preached I did not li ke his Sermon but he reads well. Charlie there with the Hardmans’ Walked home and dined with them In the afternoon called on Dutton. Dr. Tallis was with him so I could not ask him what had been done with regard to the Agent Generalship – I told him the appointment of Dr. Milner was a mistake in which opinion Tallis joined. After tea at the Hardmans walked home to the Club the only home I have now – to bed early. the night wet and windy Charlie remaining at Mrs. Hardmans until the morning To bed early b eing both tired and sleepy August 28 Monday Heavy Showers of Rain at intervals Nothing doing in Wheat. Most of the Mills stopped and no export orders – Sold 15 Tons at 19 pounds . reducing our Stock here to 35. Tons – Attended Bank Meeting at Noon. Had a p roof of Reynolds want of knowledge of finance. He having removed 15000 lodged at 6 pct. Interest on time conditions and replaced the same within 3 days thereby losing the higher interest that would otherwise have accrued – Called upon the,D0007,178,255,174,0.6823529411764706,0.048600000000000004,0.9144666666666665,0.03686666666666667,-0.053933333333333326,323,0.5510835913312694
727,August 28 Monday Heavy Showers of Rain at intervals Nothing doing in Wheat. Most of the Mills stopped and no export orders – Sold 15 Tons at 19 pounds . reducing our Stock here to 35. Tons – Attended Bank Meeting at Noon. Had a p roof of Reynolds want of knowledge of finance. He having removed 15000 lodged at 6 pct. Interest on time conditions and replaced the same within 3 days thereby losing the higher interest that would otherwise have accrued – Called upon the Chf. Secy about the Moonta Adventures with Fisher To the Port by the 3.30. to see Wharton and the N.B.Inspector off. Dined at the Club. and in the evening had a hand of Whist with Waterhouse Quin and Blackmore To bed early and read until late. The Edinburgh and U niversity Magazines August 29 Tuesday Weather Showery in Town all day paid Urens ac House 9.7.3. Shewed Magarey the Greys and the Carriage. called upon. Formby to get him to sell them – Saw Robert Smith who will take charge of List while I am away – Nothing doing in either Wheat or Flour. Had a long talk with Ross about N Zealand. who has a Scheme of Some Military Settlement. Put him right about the Commissariat contract for Flour upon which subject he appears to have had a false impressio n from Baker Dined at the Club. afterwards a hand at Whist. To bed early read in Blackwood the Tory view of Gladstones Budget. Resolved to smoke,D0007,179,254,176,0.6929133858267716,0.00915,0.9356000000000002,0.05525,0.006935000000000001,323,0.5541795665634675
728,him to sell them – Saw Robert Smith who will take charge of List while I am away – Nothing doing in either Wheat or Flour. Had a long talk with Ross about N Zealand. who has a Scheme of Some Military Settlement. Put him right about the Commissariat contract for Flour upon which subject he appears to have had a false impressio n from Baker Dined at the Club. afterwards a hand at Whist. To bed early read in Blackwood the Tory view of Gladstones Budget. Resolved to smoke less. August 30 Wednesday To the office early Van de Hyde called and talked of Spences affairs He say s the N Zealand Wheat purchase of last Year was not a Comin but a contract. To the Port by 1.40 Train Telegram from Darwent to Connor wanting price for 120 Tons. Returned to Town and closed for the quanti ty at 19 pounds . bough t 2000 Bushels Wheat of Whirlpool. at 82 payment at Christmas Offered Kay 81 cash for 1200 Bushels – Dined at the Club being quiet day I invited Mr Morgan – Whist in the evening from which we did not rise until 11.30. To bed and read the last 3 Nos. of the Times . Beautiful weather for the crop warm but cloudy A great alteration for the better between the Port and Town is discernable August 31 Thursday To the office by 10. Colbert brought a German who has been long in Borneo who to give information as to Colie labour for the N.T. He thinks the Chinese would be,D0007,180,263,173,0.6577946768060836,0.0,0.9431764705882353,0.0568235294117647,0.06408823529411764,323,0.5572755417956656
729,– Dined at the Club being quiet day I invited Mr Morgan – Whist in the evening from which we did not rise until 11.30. To bed and read the last 3 Nos. of the Times . Beautiful weather for the crop warm but cloudy A great alteration for the better between the Port and Town is discernable August 31 Thursday To the office by 10. Colbert brought a German who has been long in Borneo who to give information as to Colie labour for the N.T. He thinks the Chinese would be dangerous in any numbers. Signed the Deed Settlement N.T.Co. Wheat very firm At the Bank at noon Left the Club in company with Mr. Waterhouse for Morialta . a lovely night A large party. The Bride looking very well took Mrs Younghusband in to Supper Did not dance – played Whist. Did not leave until 3.30. the drive down very pleasant. To bed at 5 Aclock. paid 136 for cab. Long talk with Waterhouse about Banking – He agrees that Crawford is the best man here and that the Adelaide B. will be a failure. September 1 Friday Rose at 7.30. And after the bath felt quite fresh. enjoyed my Breakfast. To the Port by 9.15. looked over correspondence Mill at work but scanty supply of Wheat bought 1000 B. at 83. To Town by 12.45. lunched at the Club. Took a nap in the afternoon and spent the evening reading The Club empty . rather tired of Club life but little society and no privacy – To bed early and,D0007,181,264,175,0.6628787878787878,0.04995238095238095,0.844,0.106,0.0951809523809524,323,0.5603715170278638
730,that Crawford is the best man here and that the Adelaide B. will be a failure. September 1 Friday Rose at 7.30. And after the bath felt quite fresh. enjoyed my Breakfast. To the Port by 9.15. looked over correspondence Mill at work but scanty supply of Wheat bought 1000 B. at 83. To Town by 12.45. lunched at the Club. Took a nap in the afternoon and spent the evening reading The Club empty . rather tired of Club life but little society and no privacy – To bed early and passed the night with occasional readings. determined not to go to Melbourne to morrow. as our Sales here have reduced our Stock to nil and we have but 20 Tons in Melbourne In Sydney 30 Tons. A hot wind all day with clouds of dust. September 2 Saturday Rose ea rly to the Port by the 9 15. Spent the morning in examining the Stores very little Wheat or Flour at the Port bought 1000 B from Pascoe at 83. To Town by 1.45. lunched at the Club. Walked over to the football match remained until 3. then to the offic e which was closed To the port and spent the evening with the Doctor. Went with him to see old Harvey – and was present at his death a very sad scene although an event long expected. Slept at the Doctors on a sopha Mrs and Dr Chambers there. Read Mass ons essay on Dean Swift a very interesting work. Rain most of the night Governor and Tomkinson gone to Port Lincoln September 3 Sunday,D0007,182,269,165,0.6133828996282528,0.04115789473684211,0.8848947368421052,0.07394736842105262,-0.005836842105263161,323,0.5634674922600619
731,at the Club. Walked over to the football match remained until 3. then to the offic e which was closed To the port and spent the evening with the Doctor. Went with him to see old Harvey – and was present at his death a very sad scene although an event long expected. Slept at the Doctors on a sopha Mrs and Dr Chambers there. Read Mass ons essay on Dean Swift a very interesting work. Rain most of the night Governor and Tomkinson gone to Port Lincoln September 3 Sunday After breakfast To Town by 10. Train dressed and to Trinity Church. Mr. Reid preached a small attendance. Took a ch op at the Club. and afterwards walked to the College saw Charlie and invited him to dine at the Club on Wednesday Heavy rain and got thoroughly wet on my way back. Remained at the Club all the rest of the day continual rain. Peterswald and myself t he only inmates. He tells me that the Platonic affection between and is as strong as ever and that He spends Thursday and from Saturday till Monday every week with her To bed early Heavy rain all night September 4 Monday In Town all the Morning busy at the Office Saw Mr Crouch from Portland arranged to sell him some in addition to the Bank at Noon myself and the Manager present very large number of Bills discounted Exchange on London to be reduced – Mr Cowan elected to the Club. To the Amateur Charity Ministry in the evening a,D0007,183,258,163,0.6317829457364341,0.025857142857142856,0.9437857142857143,0.030357142857142857,0.005585714285714289,323,0.56656346749226
732,and is as strong as ever and that He spends Thursday and from Saturday till Monday every week with her To bed early Heavy rain all night September 4 Monday In Town all the Morning busy at the Office Saw Mr Crouch from Portland arranged to sell him some in addition to the Bank at Noon myself and the Manager present very large number of Bills discounted Exchange on London to be reduced – Mr Cowan elected to the Club. To the Amateur Charity Ministry in the evening a capital performance room at Whites crowded Mr. Gawler first rate. also Mrs Gawler and Mrs. Price Cannot sell the Horses put them unconditionally into Formbys hands –– Weather Cloudy but fine – Bags advanced to 15– a Doz The Melbourne Ministry in a sad fix arising from their desire to ignore the Upper House a most foolish policy September 5 Tuesday To the Office at 8.45. checking private acs to the Port by 9.15. Wrote at the Mill to R iff and Beauchamp. accounts from the latter of our Flour not being satisfactory. I fear Connor has taken too much out of the Wheat -. Took Crouch round the Stores. He considers there will be a scarcity of Flour – To Town by 1 45 Lunched at the Club . At the office all the afternoon. Dined at the Club. played at Whist till 10.then read a paper in Blackwood on the subject of travelling in England to see what is worth seeing. noted that Wallsend on the Tyne after,D0007,184,256,170,0.6640625,0.04591666666666666,0.9278333333333334,0.02625,-0.07701666666666668,323,0.5696594427244582
733,Mill to R iff and Beauchamp. accounts from the latter of our Flour not being satisfactory. I fear Connor has taken too much out of the Wheat -. Took Crouch round the Stores. He considers there will be a scarcity of Flour – To Town by 1 45 Lunched at the Club . At the office all the afternoon. Dined at the Club. played at Whist till 10.then read a paper in Blackwood on the subject of travelling in England to see what is worth seeing. noted that Wallsend on the Tyne after which the bush we named of the Great Min e. is the end of the Great Roman Wall. The best mine in N S . Wales is so called but I question if it is generally known what is the origin of the name September 6 Wednesday Met Mr Connor at the Office at 9.15 Telegram from Melbourne advising a rise agreed to give 86 for Wheat but to go only from hand to mouth as we believe the Californian Wheat will be coming in Oct or Nov. Wrote Mr Swanston about McNeil who as a drunkard is past recovery – Heavy rain all the afternoon. Charlie came to dine with me at the Club. Baker Ayres and Blyth were of the party. The two latter evidently on the best terms what does that signify ? It is understood now that Dutton is to have the Agent Generalship Sent Charlie to College by 10 oclock Rains said to have ext ended to the North. September 7 Thursday In Town all the morning no Wheat to be had even at 86. At the,D0007,185,271,172,0.6346863468634686,0.04452941176470588,0.9099411764705883,0.04552941176470588,-0.04277058823529412,323,0.5727554179566563
734,Mr Swanston about McNeil who as a drunkard is past recovery – Heavy rain all the afternoon. Charlie came to dine with me at the Club. Baker Ayres and Blyth were of the party. The two latter evidently on the best terms what does that signify ? It is understood now that Dutton is to have the Agent Generalship Sent Charlie to College by 10 oclock Rains said to have ext ended to the North. September 7 Thursday In Town all the morning no Wheat to be had even at 86. At the Bank counting the Coin. Bowman took his seat for the first time. To the Port by 1.40. Missed Connor. A Telegram from Geelong for 200 Tons flour. To Town by 4.30. Office closed. Could not therefore send answer to Geelong. Rain at intervals. Dined with Crawford to meet the new manager of A Bank. Mr Sutter Ayres Waterhouse and Lindsay of the party. Waterhouse has it appears made an offer to th e Govt. to conduct the Monetary arrangements and Sale of Bonds in London. and the Treasurer has in consequence written a circular to the other Banks inviting similar proposals. At the same time knowing that it could not be done without reference to London Waterhouse is a cunning fellow but I think I shall be able to circumvent him September 8 Friday To the office early no one there. To the Port by the 9.15. found that Connor had gone to Town by road – Returned immediately Consulted with Connor and d,D0007,186,257,169,0.6575875486381323,0.051000000000000004,0.9300454545454545,0.018954545454545457,-0.010077272727272728,323,0.5758513931888545
735,arrangements and Sale of Bonds in London. and the Treasurer has in consequence written a circular to the other Banks inviting similar proposals. At the same time knowing that it could not be done without reference to London Waterhouse is a cunning fellow but I think I shall be able to circumvent him September 8 Friday To the office early no one there. To the Port by the 9.15. found that Connor had gone to Town by road – Returned immediately Consulted with Connor and d etermined to buy some Wheat if possible even at 89 No flour of our own for Sale. bought some fine parcels. To the Port by last train with a view of hearing the Rev Mr Taylor lecture. Chapel so full that I returned to the Doctors and spent the evening Slept at Fords and read Massons essays. Life of Chatterton Spoke to Sa nto to day about the Ministerial changes. from what he says I think he is to be the new Comr. in place of Dutton. He says Reynolds will reduce the ad valorems one half. September 9 Saturday Up by the first train. to the Club to take a bath. saw Bagot who is desirous that Blyth should take office to advise sale of Railways. Saw Glyde who would be glad to see this arrangement but with a different view viz to leave an opening for him at the Treasury in case of a Change. Went with Charlie and to Mitcham. Mrs Blyth following us in her carriage – After dinner walked about the,D0007,187,261,169,0.6475095785440613,0.007647058823529412,0.9363529411764705,0.056,0.037370588235294114,323,0.5789473684210527
736,of Dutton. He says Reynolds will reduce the ad valorems one half. September 9 Saturday Up by the first train. to the Club to take a bath. saw Bagot who is desirous that Blyth should take office to advise sale of Railways. Saw Glyde who would be glad to see this arrangement but with a different view viz to leave an opening for him at the Treasury in case of a Change. Went with Charlie and to Mitcham. Mrs Blyth following us in her carriage – After dinner walked about the village inspected Spences property am inclined to offer  pounds 1000. for it. Charlie rode out with the young ladi es. Spoke to Blyth about the Ministry he thinks. Ayres would like to have him and Reynolds Santo and that they will compromise the matter and take Milne. Ayres has evidently been endeavouring to make friends with Blyth. who will not believe that Dutton being sent for to form a Ministry was a planed thing – Spent a pleasant evening. Charlie seeming quite at home with the young ladies Read A Ward September 10 Sunday Rose early and had a walk round the Garden with Charlie. He wants sadly to go home. To Church and heard a fair Sermon from Mr Andrews . After dinner took a long walk with Blyth Morgan and Charlie to the head of the creek did not get back until dark.Had a long talk about the early days of the Colony my experiences on the coast Whaling. Sealing adventures on Middle,D0007,188,254,164,0.6456692913385826,0.018000000000000002,0.9129444444444444,0.06905555555555556,0.09348333333333332,323,0.5820433436532507
737,a pleasant evening. Charlie seeming quite at home with the young ladies Read A Ward September 10 Sunday Rose early and had a walk round the Garden with Charlie. He wants sadly to go home. To Church and heard a fair Sermon from Mr Andrews . After dinner took a long walk with Blyth Morgan and Charlie to the head of the creek did not get back until dark.Had a long talk about the early days of the Colony my experiences on the coast Whaling. Sealing adventures on Middle Island &c. To bed early but read for some time A. Ward. thought of my wife no mail begin to be very anxious about them all. Could not sleep thought of old times and wondered that I was so foolish as not to have married 3 Y ears sooner than I did. Weather show ing fine for the crops. September 11 Monday Charlie rode into School – I drove with Blyth down by the 9.15. to the Port. letters from Brisbane and the other Colonies ac Sales from the former very good – Remained at the Mill until 12.45. To the Bank in Town lunched with Crawford Tailton there who talked a deal of nonsense. Thought he could make a figure in the Impl. Parlt and that he could certainly get in. &c. Stopped the purchase of Wheat at the advanced p rice. Saw Whyte and Co nsell a bout a loan. to give him an answer to morrow. Had a talk with Waterhouse. He speaks of Ayres disloyality with great disdain. Dined at the Club and,D0007,189,266,174,0.6541353383458647,0.05457142857142857,0.8595714285714287,0.08585714285714285,-0.006019047619047617,323,0.5851393188854489
738,ac Sales from the former very good – Remained at the Mill until 12.45. To the Bank in Town lunched with Crawford Tailton there who talked a deal of nonsense. Thought he could make a figure in the Impl. Parlt and that he could certainly get in. &c. Stopped the purchase of Wheat at the advanced p rice. Saw Whyte and Co nsell a bout a loan. to give him an answer to morrow. Had a talk with Waterhouse. He speaks of Ayres disloyality with great disdain. Dined at the Club and played a hand of Whist after. To bed early and read Blackwood . Night very s tormy with rain September 12 Tuesday To the office by 9. Stopped altogether the purchase of Wheat. To the Bank at 11 to pay out gold. Saw Connor and agreed to sell flour at 20 pounds  less brokerage Sold 50 Tons to Whyte and Consell at that price. Offered to lend that Firm 7000 pounds  on their Store at 8½ per cent. declined No Mail there must be anothe r break down The arrangement about the Comt. not yet settled. Blyth has not been spoken to I think therefore he is not the Man. I fancy it will be Santo. A wet evening played a game or two at Billiards to bed early. took but one glass of wine to day. Read the Dublin N. Magazine Asked to meet the Dean at dinner at Hardys. September 13 Wednesday No Mail. Weather still showery – fine growing Season. News from California of a good crop. 50000. Tons for export in,D0007,190,265,179,0.6754716981132075,0.03917857142857143,0.8939642857142855,0.06685714285714285,0.01993214285714286,323,0.5882352941176471
739,be anothe r break down The arrangement about the Comt. not yet settled. Blyth has not been spoken to I think therefore he is not the Man. I fancy it will be Santo. A wet evening played a game or two at Billiards to bed early. took but one glass of wine to day. Read the Dublin N. Magazine Asked to meet the Dean at dinner at Hardys. September 13 Wednesday No Mail. Weather still showery – fine growing Season. News from California of a good crop. 50000. Tons for export in spite of which Wheat is 89 . sold Isbister 100 Tons at 20. less 26 Bought L Hansons Wheat at 89 also Mrs Beckfords but the latter under mistake which had to be cancelled – Sold 100 Tons flour to Isbister 20 less 26 . Not very well to day did not dine In the evening to Whist at Mr Young Nl Bank. Met Crawford Tomkinson Dutton and Hamilton Home by 11. Heavy rain. To bed and thought that it is just 20 Years and 6 Months to day since I was married and 8 months since I parted from my dear Wife. Read until the clock struck one oclocks. A large party at Govt. House this evening September 14 Thursday Walked over to breakfast with Young. to talk over the Railway business. To see Dutton and endeavour by promises of support to have Blyth appointed to the vacant office. To the Bank at 11 to take out Gold for Shipment to Melbourne the demand there consequent on the Action taken by the Govt. in treaty,D0007,191,264,176,0.6666666666666666,0.06079166666666667,0.8938333333333334,0.045375,-0.02276666666666667,323,0.5913312693498453
740,since I was married and 8 months since I parted from my dear Wife. Read until the clock struck one oclocks. A large party at Govt. House this evening September 14 Thursday Walked over to breakfast with Young. to talk over the Railway business. To see Dutton and endeavour by promises of support to have Blyth appointed to the vacant office. To the Bank at 11 to take out Gold for Shipment to Melbourne the demand there consequent on the Action taken by the Govt. in treaty with the L Bank. To the Gov. Offices to see about the immigration orders. I fear I shall have to take steps to compel the Govt to issue them Called on the Govr. and had a long talk with him on Victorian affairs. He blames Sir Charles greatly Dined with the Dean the Gawlers and Williams present – passed a very agreeable evening To bed by 11. Baker sent me his prospectus for a financia l Co. I refused to become a promoter. Sold the carriage horses and Harness for  pounds 78.00 September 15 Friday To the Office by 9. no Wheat offering under 9 – Wrote to Baker giving reason for my refusal to join the Company – no mail – Hear that Geo Willi ams Brother to John has been appointed Master of the Murray Surf boat. this will cause the Ministry trouble – Watts and I wrote to the Chairman of the N.T. Compy to call a Meeting of Shareholders – Saw Coomb to day who has called a Meeting of his Credit,D0007,192,259,167,0.6447876447876448,0.05238888888888889,0.8997222222222224,0.04788888888888889,-0.036805555555555564,323,0.5944272445820433
741,Sold the carriage horses and Harness for  pounds 78.00 September 15 Friday To the Office by 9. no Wheat offering under 9 – Wrote to Baker giving reason for my refusal to join the Company – no mail – Hear that Geo Willi ams Brother to John has been appointed Master of the Murray Surf boat. this will cause the Ministry trouble – Watts and I wrote to the Chairman of the N.T. Compy to call a Meeting of Shareholders – Saw Coomb to day who has called a Meeting of his Credit ors – he wants employment Fine weather the country looking beautiful . In the evening went with Hardy to the Circus – the entertainment well worth seeing. Home and read until midnight. Blackwoods Magazine September 16 Saturday In Town all the morni ng agreed with Connor to buy no more Wheat at present prices – The Mail signaled – To the Port by 11.15. to receive letters. All well at Home and apparently enjoying themselves – Will my wife ever be happy to return to this place. She says she is ready t o return but I fear it will be a great trial. Her letter s very short a brief note from Bessie I suppose I should not complain but I am disappointed in getting so little news of what my dear family are doing Charlie and I to Glanville Hall to spend our t ime until Monday felt queer in being in my own house as a visitor think the Hardy are likely to be good tenants To bed early but could not,D0007,193,260,183,0.7038461538461539,0.06344444444444446,0.8001111111111111,0.13655555555555557,0.1378,323,0.5975232198142415
742,– Will my wife ever be happy to return to this place. She says she is ready t o return but I fear it will be a great trial. Her letter s very short a brief note from Bessie I suppose I should not complain but I am disappointed in getting so little news of what my dear family are doing Charlie and I to Glanville Hall to spend our t ime until Monday felt queer in being in my own house as a visitor think the Hardy are likely to be good tenants To bed early but could not sleep September 17 Sunday Rose early and walked about the place. The vines and figs coming into leaf the pla ce looks lovely – To Church the Dean preached a good sermon in aid of Missions – on the truthfulness of the narrative of Moses – Dinned at 1.30 and then walked on the beach Had a long talk with Hardy who is a very intelligent man. He told me his Sister is married to J Seward Mills the new member for Westminster. Miss RB. Hughes on a visit here and Hardy Charley seemed to enjoy himself greatly To bed at 10 had the Home News and although in bad taste was greatly interested in the trials of Miss Ken t with Dr. Pritchard Fine weather – September 18 Monday To Town by first train. At the office reading Walters letters . He strange to say expects that Dutton will be appointed to his Office. having writen in conjunction with Reynolds letters that would have obliged him to resign if he had,D0007,194,267,183,0.6853932584269663,0.0624,0.7993,0.1383,0.13181,323,0.6006191950464397
743,RB. Hughes on a visit here and Hardy Charley seemed to enjoy himself greatly To bed at 10 had the Home News and although in bad taste was greatly interested in the trials of Miss Ken t with Dr. Pritchard Fine weather – September 18 Monday To Town by first train. At the office reading Walters letters . He strange to say expects that Dutton will be appointed to his Office. having writen in conjunction with Reynolds letters that would have obliged him to resign if he had not anticipated him. Dutton is an unprincipled snob. The Act making all our laws valid has arrived At the Bank saw the tender for Govt. London business This afternoon it is reported that Reynolds had resigned. Saw Blyth who has been offered the Treasury. And will of course accept it – He was greatly excited. I told him. That he must pledge the Govt to lay the Hackney tenders before the House and for that purpose the Gov must withdraw the letter of the 24 ulti mo declining the tender – He tried to get out of this but he knows that upon this question they may be put out – September 19 Tuesday Weather very fine and warm. at the office all the morning – Large arrivals of breadstuffs in the other Colonies – I hear that the S B T Compy’s tender for Railways has arrived but that it proposes to buy with s 5 pc. Guarantee from the Govt. Saw Santo who told me he had been offered P Works I said I,D0007,195,258,168,0.6511627906976745,0.0738,0.8605333333333333,0.06566666666666666,0.007773333333333336,323,0.6037151702786377
744,must withdraw the letter of the 24 ulti mo declining the tender – He tried to get out of this but he knows that upon this question they may be put out – September 19 Tuesday Weather very fine and warm. at the office all the morning – Large arrivals of breadstuffs in the other Colonies – I hear that the S B T Compy’s tender for Railways has arrived but that it proposes to buy with s 5 pc. Guarantee from the Govt. Saw Santo who told me he had been offered P Works I said I thought he should accept it. Saw Blyth who I see has accepted the Treasury He said he could not ask His Colleagues to accept the terms named yesterday – I said that he having agreed with one party to attack the Gov in the House for their conduct in this matter – He could not expect that his joining the Ministry would a lter the action we intended to take before he joined – The Matter stands thus. The International having put in a tender for the purchase of the Railway through this agent who has no power to put in another. The Govt. by refusing the tender positively in their letter of the 24 ult prevents our taking further action and as there is now a tender from another quarter should the Parliament decide that the Rail is to be sold The International are out of court the withdrawal of the letter would place th e whole question in the hands of the Parliament September 20 Wednesday,D0007,196,260,152,0.5846153846153846,0.027625,0.879375,0.09300000000000001,0.036724999999999994,323,0.6068111455108359
